month,SANTA CRUZ AMA,SAN BERNARDINO VALLEY,SAN RAFAEL,TIGER WASH,VIRGIN RIVER,SHIVWITS PLATEAU,KANAB PLATEAU,LITTLE COLORADO RIVER PLATEAU,PARIA,GRAND WASH,COCONINO PLATEAU,HUALAPAI VALLEY INA,MEADVIEW,DETRITAL VALLEY,LAKE MOHAVE,PEACH SPRINGS,VERDE RIVER,BIG SANDY,SACRAMENTO VALLEY,JOSEPH CITY INA,BILL WILLIAMS,PRESCOTT AMA,LAKE HAVASU,AGUA FRIA,UPPER HASSAYAMPA,TONTO CREEK,SALT RIVER,PARKER,BUTLER VALLEY,MCMULLEN VALLEY,PHOENIX AMA,RANEGRAS PLAIN,MORENCI,HARQUAHALA INA,SAFFORD,LOWER GILA,BONITA CREEK,LOWER SAN PEDRO,PINAL AMA,DRIPPING SPRING WASH,GILA BEND,DONNELLY WASH,DUNCAN VALLEY,ARAVAIPA CANYON,YUMA,TUCSON AMA,WILLCOX AMA,SAN SIMON WASH,UPPER SAN PEDRO,WESTERN MEXICAN DRAINAGE,CIENEGA CREEK,DOUGLAS AMA
1,-0.012509043123519288,-0.379577048985307,-0.030180699552643072,-0.2926589369279096,-0.5412644964423803,-0.3838112258509697,-0.41374039015375746,-0.20200896767897153,-0.11325147252515137,-0.5550623995689836,-0.25290465001156887,-0.2199231544792665,-0.24842562636432167,-0.23568144099562532,-0.2116515568995429,-0.22934941346395293,-0.5664774972924093,-0.31352591526104856,-0.21420183216677202,-0.12897926857706407,-0.3406834321092576,-0.3866359377678335,-0.15189771576132252,-0.6110263441558994,-0.40105628067356924,-0.5879202832783984,-0.5054282488551514,-0.17334563726634408,-0.11690171079430754,-0.21661643308904716,-0.2144936034120366,-0.1766128128947424,-0.5631746729435877,-0.26487458363765615,-0.20265271622852574,-0.23555746572446584,-0.3859217039434177,-0.16400270335241965,-0.11627445123508467,-0.28035029308085235,-0.17907919723447707,-0.16306375430518374,-0.13120741021230342,-0.18679349044627944,-0.17517059058924472,-0.14088489860374526,-0.13953231837147365,-0.2514731485928154,-0.027178952249684862,-0.34104042717370253,-0.013140724227388002,-0.09167350062552417
2,-0.15796916463258015,-0.5059249513845698,-0.22669865838584669,0.12222575459852578,0.4569800490468406,0.23302672678914887,0.14418855190778984,0.03964683764829329,-0.037859579897042264,0.5016682252847584,0.07392899210182438,0.20507120254133615,0.3185866306576234,0.16408424990488285,0.14997466925957356,0.19813773710568366,0.21539962093129114,0.11200549039858644,0.26226668473307757,0.06669135103809906,0.3500779956723294,0.2079663292996015,0.157722882365492,0.07266007562309514,0.37725851350319917,0.10712936616414082,-0.18698274414486923,0.05825014147676537,0.24201586152761229,0.22241889567457676,0.051107280949068974,0.1318433878755698,-0.31955600852451377,0.09140188918796438,-0.17319193531373211,-0.15493849200141027,-0.14806644808696134,-0.03738714058546161,-0.10854134824672935,-0.05933515004892345,-0.18427998378278188,-0.10717726501753945,-0.12161660104312481,0.04503353201079076,-0.037559335894014126,-0.05693635096983428,-0.25210208288186337,-0.1493454655308134,-0.1876020563638328,-0.2964260686057918,-0.09883115943222888,-0.3938745525861929
3,-0.33240733808635314,-0.6044421656481292,-0.49070859858061733,-0.26923679037608605,-0.41918297804617577,-0.4323254322702473,-0.49560900154703763,-0.391211293927506,-0.2469263863599097,-0.552101244836738,-0.3240475234965284,-0.3178286647905205,-0.2985881371951545,-0.2682032769910867,-0.29822603959067,-0.41614586210982946,-0.7520962005973538,-0.5570176972384201,-0.47367475385440005,-0.33423059521870346,-0.5232013313270928,-0.34149514361211886,-0.30232758738606014,-0.6907705699496837,-0.5797765043819786,-1.0186969565000397,-1.0148888380367682,-0.15518849363068096,-0.22963803466368526,-0.3016105953256522,-0.45700755579424046,-0.1571506880297759,-0.8075693823298578,-0.27744848663462374,-0.6045998579809243,-0.2200534379590383,-0.7793349340693514,-0.5342273502693105,-0.3033409846291405,-0.7788615758386039,-0.26825168069258076,-0.6571697219332912,-0.6038891520245043,-0.6201759852411985,-0.18095618247099782,-0.4147672453635534,-0.5466740936169623,-0.2593946232196725,-0.35079608302978943,-0.26596713349496315,-0.369537217343424,-0.41194021988589535
4,-0.1650887760551435,-0.12788935844095167,-0.15939607496771613,-0.006805631838925341,-0.17328552626375193,-0.13618943344562723,-0.24879231387199763,-0.189122563741439,-0.11816787340052876,-0.13610663133715503,-0.1286984667231532,-0.04019725383451615,-0.036522721766943794,-0.026931734578771103,-0.017782167525530017,-0.06842590168685393,-0.2932751433555917,-0.06243053523923914,0.005792846614264788,-0.1707303316468995,-0.07665013908556843,-0.09836362618050572,0.011489671118329705,-0.1477590126337586,-0.119687135432676,-0.3913086556740607,-0.31375251662047654,0.001279506096300012,-0.02867126825884267,-0.02213062464253239,-0.07960471291336847,-0.0018892366802378113,-0.28372370953148995,0.0043312216537025085,-0.14685653694102346,0.010796150729594368,-0.20396948187311012,-0.10935865907783614,-0.041613901796985604,-0.11851262799069197,-0.04124021592579435,-0.08533353932013317,-0.18988703425481304,-0.11630553978466461,0.01794076394220244,-0.11708971828759926,-0.09824042336867478,-0.050000421975918224,-0.11070244516356126,0.013269842281837854,-0.15744763564597122,-0.11023874269369346
5,-6.545580031469039e-05,-0.0208080206746587,-0.0013193773090857549,-0.0041632724944264425,-0.07700425760853591,-0.13184133479915308,-0.18162837968456252,-0.10582874344759112,-0.09816238225793926,-0.11891075703875167,-0.15591162507661616,-0.07465890930425814,-0.07606507037803528,-0.044280163441946116,-0.0470670749898352,-0.1324899997977827,-0.09579555060383063,-0.12478822135484398,-0.08230531591282288,-0.023957259067410138,-0.057823328666947296,-0.051125242230156506,-0.044482888710347626,0.005221324517436383,-0.02696706657973174,-0.06341705410270844,-0.11006404386155284,-0.026320841691537075,-0.029451819514996518,-0.018942176666937333,-0.0228531315902393,-0.015979847005257057,-0.07767027067588068,-0.01054987370443016,0.009988864849265151,0.005341578449662041,0.010693437966978659,-0.002618243871724081,0.0011023303075554916,0.005271561981816737,0.02051272389837198,-0.015581746229119488,0.027407822695789896,0.00012530804991660798,-0.0022973759289051945,0.011620578489757864,-0.027439362294042976,0.011226419630525107,-0.02948103299437155,0.02814496885745629,-0.023588611339390015,-0.025363203934572857
6,-0.08730424486983293,0.042103205650482464,-0.16949336016861688,-0.04935225410734004,0.0070707598618181605,-0.04526935961184261,-0.08648877846589355,-0.06394360045159606,-0.0414697670571003,-0.03212724398289576,-0.06324976992934711,-0.012395878369785038,-0.01549955564941902,0.005941313248253559,0.017112267246487973,0.010888240752298252,-0.11964576153059471,0.010260049663165023,0.010983779828409241,-0.032534149557344794,-0.02859875859432887,-0.08026109575572668,0.03402829796758775,-0.06547204128943367,-0.13623503957384805,-0.22177431890460073,-0.0885830159611223,-0.00896100291929552,-0.020390640733483827,-0.03159157633016458,-0.03478586022334897,-0.014908230521059225,-0.20456235455796043,-0.006731825288451162,-0.011412093822640586,-0.0010344285593088926,-0.02911046894303644,0.1948405470165378,0.005114294256562913,-0.04539885739503224,-0.016518212130484655,0.05798705053438339,-0.09884275373990378,0.06552152082081157,0.024681998878196137,-0.007737234767324848,0.03829022362653541,0.011200816224947462,0.012290747055865518,0.0250392086596691,-0.13842813562129053,0.04331663953674908
7,-0.13083858524711345,0.3875750602327126,-0.5695017219133078,0.4313269430690161,0.30322086882845245,0.4698821015741917,0.44606793366984576,0.413180983070447,0.31926907255219883,0.360799174955139,0.6179902368393503,0.3650063812036473,0.3089259837950565,0.31696259341220956,0.21884601668700623,0.5421831430901943,0.42297325969569205,0.4575116379634922,0.2368914106276779,0.35323929656956254,0.28481958196172297,0.5721240328352813,0.13913367612076,0.5157527291673197,0.3274078023892087,0.21061838043369072,0.09156494183294141,0.11259460893213641,0.1480588824969412,0.34668317985480235,0.4465116426086162,0.17919094830459492,-0.2856804717418935,0.39640025518999683,0.07160188214636375,0.09279975017459434,-0.08710895932872212,-0.03174150106804049,0.11516749774041961,0.29396610408265017,0.03156007729017204,0.22451141390340768,-0.09645741919274713,-0.023383466799070877,0.032788411969583695,0.021888739037425435,-0.4117542637834896,0.04728736108487222,-0.471692092120211,0.09809023462204117,-0.3756082503724548,-0.21067119410078328
8,-0.6056194290342861,-1.1694990281461621,-0.718169075198259,0.07313351957680748,0.18629553778268673,-0.05327532119801393,-0.08046234173517977,-0.07195712146316408,0.01488887136534717,0.11040225085543132,0.03042257522803293,0.009514537709285358,0.04615349386865401,0.12441016962170316,0.13974790052440453,0.0006060691303083408,-0.27883724984858427,0.06731586408517715,0.16692834120268654,0.17172642834398721,-0.13712248512498224,-0.44831973654878365,0.2812121912347746,-0.25823437244066927,-0.21194780303899713,-0.6052593059362394,-0.2745498114193907,0.15069225914662415,0.0079543025009297,0.0338966078939628,0.11434031882927102,0.19716202762772375,-1.1302334516803743,0.3010508622667995,-0.6204158079409673,0.26430171452742945,-0.7215264188313393,-0.5130481377011463,0.09889103411889592,-0.25073631049924566,0.13781353088093415,-0.01490062210762797,-1.0417004782067345,-0.6395722578727544,0.30862780788757854,-0.29414098099441405,-0.8718844572829212,0.0360006362486002,-0.5976315835105064,0.09317074001401783,-0.6180569810219523,-0.7691879371842615
9,-0.19935904535430243,-0.33086910316411616,-0.31540605016656836,-0.2576723439417298,0.7839138127832248,0.6275613109578021,0.2748511654687193,-0.19352030970667605,0.2057515237360605,0.8011053284293328,0.09359466069491189,0.27038945115217294,0.5354521785266062,0.5465315703755298,0.30173354248878764,0.40386197506477006,-0.5268382443219465,0.0639925825048488,-0.21956211293200736,-0.4627256581456362,-0.4027957026256881,-0.32757633119455826,-0.34508614386952446,-0.893396426826626,-0.4486831248233316,-1.0542068120532957,-0.7794322892187762,-0.299469745938335,-0.1421993612243302,-0.2983872452005552,-0.35406601594384757,-0.4004568564647909,-0.6410216252435718,-0.4299189369029947,-0.49377585909350047,-0.2949296492054918,-0.5480704291513223,-0.13736209793098314,-0.030108286576103958,-0.4156208502509375,-0.410566091285328,-0.11694608001732497,-0.6161984033985523,-0.1854445850753471,-0.2601060295746296,-0.20690729260112659,-0.4204283040018538,-0.14790139761901097,-0.2930151924025146,-0.2718483123967867,-0.24192499301833895,-0.2664058351635693
10,1.1282923942507548,1.2288895851553459,1.2607352297587382,0.3440601640441944,0.21766027492221968,0.2539210291920449,0.2804393399948221,0.26131095683464484,0.36444190291180645,0.26639588255626934,0.2814273356102205,0.22577123521276227,0.219654427339329,0.026457345046642624,0.07803891898886253,0.23494644653646563,0.4933593304941378,0.32400014001805805,0.15860269652681402,0.2631756795879607,0.3599992158090562,0.4107672998603644,0.20654881887851403,0.6301492709503179,0.47647715419600645,0.8393770053022325,0.6001239889013769,0.27299639562655087,0.24324254807302131,0.24714478275712254,0.5952969313932455,0.2708018368073412,0.25725492181293796,0.38292777782639154,0.7477343929602451,0.30621562038773187,0.4348981046405692,0.6043890520036083,0.6314363005796131,0.6002147747265766,0.44412846943308915,0.6551118839367964,0.6671142683066702,0.49726209402223,0.1839646435218938,0.7110309256552668,0.9471962043418137,0.6512809157740241,1.0270709936908051,0.49089261016452623,1.069807978915688,1.0794383434316308
